,ref,original_image,posicao,farol_masks,milha_masks,roda_masks,limpador_masks,retrovisor_masks,vidro_traseiro_masks,vidro_lateral_masks,lampada_traseira_masks
25,CAR00025,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_verde_2020_004.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00025.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00025.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00025.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00025.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00025.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00025.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00025.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00025.png
26,CAR00026,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/1533744987.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00026.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00026.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00026.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00026.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00026.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00026.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00026.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00026.png
27,CAR00027,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/2005_20Fiat_20Strada_20(ZA)_20012.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00027.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00027.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00027.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00027.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00027.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00027.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00027.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00027.png
28,CAR00028,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_201.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00028.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00028.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00028.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00028.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00028.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00028.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00028.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00028.png
29,CAR00029,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai-HB20-Premium_2B(8).jpg,frente,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00029.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00029.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00029.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00029.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00029.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00029.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00029.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00029.png
30,CAR00030,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_080.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00030.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00030.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00030.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00030.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00030.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00030.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00030.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00030.png
31,CAR00031,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_vermelho_2013_001.jpg,frente,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00031.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00031.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00031.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00031.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00031.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00031.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00031.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00031.png
32,CAR00032,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/imagema.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00032.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00032.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00032.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00032.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00032.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00032.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00032.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00032.png
33,CAR00033,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/d2c3b2a8-2020-chevrolet-onix-hatchback-latin-american-spec-2.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00033.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00033.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00033.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00033.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00033.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00033.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00033.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00033.png
34,CAR00034,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Creta%2BAction_4.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00034.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00034.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00034.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00034.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00034.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00034.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00034.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00034.png
35,CAR00035,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/157-1576189_en-hyundai-queremos-impulsarte-y-ayudarte-a-que.png,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00035.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00035.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00035.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00035.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00035.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00035.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00035.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00035.png
36,CAR00036,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/fiat_strada_2009_images_4_1280x960.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00036.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00036.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00036.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00036.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00036.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00036.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00036.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00036.png
37,CAR00037,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_vermelho_024.jpg,traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00037.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00037.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00037.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00037.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00037.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00037.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00037.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00037.png
38,CAR00038,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/carros-mais-econ_C3_B4micos-do-UberSELECT-em-2017-hb20s.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00038.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00038.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00038.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00038.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00038.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00038.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00038.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00038.png
39,CAR00039,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/hyndcr022.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00039.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00039.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00039.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00039.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00039.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00039.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00039.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00039.png
40,CAR00040,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_vermelho_2017_001.jpg,,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00040.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00040.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00040.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00040.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00040.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00040.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00040.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00040.png
41,CAR00041,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyunday Creta Brasil 2021_40.jpeg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00041.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00041.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00041.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00041.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00041.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00041.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00041.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00041.png
